date,traffic,newsTitle,predicted_label,score
2017-02-14,"50,000+",CNN on Tuesday unveiled an interactive website that generates Valentines Day cards intended to sound like they were written President Trump Theres no denying the president has a way with words the page says So this Valentines Day why not get,media and entertainment,0.5576713681221008
2017-02-14,"100,000+",Jodine Serrin Murder composite sketch CARLSBAD Calif  A composite image created using DNA evidence linked to the murder of a 39yearold mentally disabled woman in a Carlsbad condominium a decade ago was released Tuesday in a renewed effort,crime,0.9380179643630981
2017-02-14,"100,000+",As the leading cause of death in the United States heart disease is clearly no laughing matter  unless youre a cardiologist and youre in on the joke A group of cardiologists at Saint Lukes Health System have put the giggles into Valentines Day,health,0.5672584176063538
2017-02-14,"100,000+",The thoroughly middling Nuggets were the biggest underdog on the NBA card Monday night with Vegas setting the Warriors as 12point road favorites coming off Saturdays 16point win over the Thunder So naturally Denver tied the NBA record for,sports,0.5958147644996643
2017-02-14,"50,000+",A teenager in Holmen Wisconsin wanted to make sure EVERY girl at his high school felt special on Valentines Day  so he spent nearly 500 to buy them all roses A lot of people dont get flowers Zack Peterson said On Valentines Day Peterson,literature,0.1294945776462555
2017-02-15,"100,000+",Immigrants in Washington DC Philadelphia Austin Texas and other major US cities plan to stay home Thursday as part of a strike called A Day Without Immigrants Coming on the heels of roundups of undocumented immigrants nationwide organizers,politics,0.6339848637580872
2017-02-15,"50,000+",Despite Alexis Sanchez drawing Arsenal level on the halfhour mark following Arjen Robbens early opener Bayern outclassed the visitors after the break with Robert Lewandowski Thiago Alcantara  twice  and Thomas Muller scoring to give their side,sports,0.4656813442707062
2017-02-15,"100,000+",Kutcher said The hearing wasnt without its lighter moments Sen John McCain is not a member of the committee but came to thank its members for dedication to the issue acknowledged the committees famous guest Ashton you were better looking in,celebrity,0.7851668000221252
2017-02-15,"20,000+",For all TV fans who were sad to see The Good Wife wrap after seven successful seasons heres something to celebrate the show is picking up one year after the events of its final episode with a new series called The Good Fight While she had been,media and entertainment,0.9113108515739441
2017-02-15,"50,000+",After his dismissal as Bruins coach last Tuesday Claude Julien did not change his mind about one thing He and wife Karen would still spend part of this week in Barnard Vt just as they had planned with the team on its break Shortly after arriving,travel,0.7180450558662415
2017-02-15,"20,000+",CLEVELAND Ohio  Once upon a time there was talk about Derrick Williams playing for the Cavaliers The year was 2011 Plain Dealer reporter Ginger Christ and I reflect back on the 2011 NBA draft and it was a franchise changing moment Just think if,history,0.9348935484886169
2017-02-15,"20,000+",The No 12 Blue Devils beat No 14 Virginia 6555 on Wednesday night at John Paul Jones Arena Dukes Jayson Tatum scored a careerhigh 28 points to lead the charge The Blue Devils have now won six straight games since losing to NC State on Jan 23,sports,0.6854304671287537
2017-02-15,"100,000+",Comedian Eric Andre is known for his outlandish pranks from going to a McDonalds dressed like Ronald McDonald to pretending to be a Rolling Stone employee But is he joking about dating actress Rosario Dawson In a series of Instagram and Twitter,media and entertainment,0.6325262784957886
2017-02-15,"50,000+",Todays the day Release the hounds Or er the refund checks As youve no doubt heard by now Congress passed a new law called the Protecting Americans from Tax Hikes PATH Act of 2015 Under that law the IRS must wait until a certain date this,crime,0.41197824478149414
2017-02-15,"200,000+",Its hard to think back to a time before the gorgeous Kate Upton graced the cover of SI Swimsuit Five years ago though she was just dreaming of being chosen for the coveted spot If I got the cover I would be really excited It would be really,celebrity,0.8530529737472534
2017-02-15,"50,000+",Mama June is now a size four The former Here Comes Honey Boo Boo star is rocking a new look for 2017 that shows off her dramatic weight loss thanks to surgery and followup care which will all be revealed on her new show Mama June From Not to Hot,media and entertainment,0.9285109043121338
2017-02-15,"200,000+",WASHINGTON  The fastfood executive Andrew F Puzder withdrew his nomination to be labor secretary on Wednesday as Republican senators turned sharply against him the latest defeat for a White House besieged by infighting and struggling for traction,politics,0.630891740322113
2017-02-15,"200,000+",Casemiro is best known for his defensive exploits with Real Madrid but he showed off his shooting boots on Wednesday His rocketpropelled volley to ice Madrids 31 win against Napoli is evidence of that Take a gander at the sheer power Now thats,sports,0.636927604675293
2017-02-15,"20,000+",Remy Ma and Fat Joe have felt a resurgence in 2016 that continues to extend in 2017 resulting in a Grammy nomination for their hit collaboration All The Way Up The duo will continue to feed off each others energy with a joint album Plata O Plomo,media and entertainment,0.7225514054298401
2017-02-15,"100,000+",Actress and former talk show host Ricki Lake has revealed that her exhusband has died at age 45 after a lifelong battle with bipolar disorder Lake shared the tragic news Tuesday by posting a photo of the two of them on Instagram with the caption,tragedy,0.9843077659606934
2017-02-15,"100,000+",They dont go around saying it but I want to at this point let them know how much the Ilitches not only meant to the city but they meant so much for Rosa Parks who was the mother of the civil rights movement Keith told WXYZ Shortly after her,history,0.9132698774337769
2017-02-15,"50,000+",While the interview appears to have been conducted before reports of Johanssons split from her second husband Romain Dauriac  with whom she has a 2yearold daughter  the Ghost in the Shell actress was asked to comment on marriages that dont,celebrity,0.7344231605529785
2017-02-15,"50,000+",On Wednesdays episode of The View the outspoken Whoopi Goldberg defended President Trumps daughter Tiffany after no one would sit next to the 23yearold at New York Fashion week You know what Tiffany Im supposed to go to a couple more,media and entertainment,0.8005180358886719
2017-02-15,"50,000+",Trump must be impeached and removed with all haste But only Congress can initiate the process Our congressman Steve Chabot has been busy defending Trump from the media which is simply reporting Trumps machinations Its time for him to man up,politics,0.6517451405525208
2017-02-15,"20,000+",Kendall Jenner did not attend brotherinlaw Kanye Wests Yeezy Season 5 collection debut on Wednesday afternoon but not because she wasnt interested in the rappers latest design venture Instead the supermodel was walking down another New York,celebrity,0.930665910243988
2017-02-16,"100,000+",The subject of Gore Verbinskis A Cure for Wellness is the toxic effect of having too much money and its a fitting sign of the movies obliviousness that it looks fulsomely expensive from beginning to end It drips with gaudy display from the very,bussiness,0.4014243185520172
2017-02-16,"20,000+",NBA AllStar Weekend is set to begin Friday night and players will finally get a break after two weeks of leaguewide chaos But nobody can sit too comfortably knowing the trade deadline looms on Feb 23 and players may be sent packing as teams acquire,sports,0.6911213397979736
2017-02-16,"50,000+",Still hurting Courtney Stodden opened up to Us Weekly on Thursday February 16 about her recent split from her husband Doug Hutchison telling Us that the emotions are still really raw Watch the video above to see what else the Celebrity Big,celebrity,0.6261313557624817
2017-02-16,"50,000+",In a news conference Thursday Trump described DACA as one of the most difficult subjects hes facing The measure prohibits the deportation of those meeting certain requirements Heres a look at some key questions to consider as Trump and other,politics,0.6176780462265015
2017-02-16,"50,000+",Concerning news is emerging out of Pittsburgh where Darrelle Revis was reportedly involved in an altercation that left the New York Jets cornerback injured and facing multiple charges according to the Pittsburgh Department of Safety A statement from,crime,0.9677583575248718
2017-02-16,"100,000+",Ill be honest with you I was in a pretty foul mood when I went to see Fist Fight It was Wednesday It was February It was 2017 And while I cant exactly say that the movie cheered me up it did give me something I needed Not catharsis or uplift,media and entertainment,0.643969714641571
2017-02-16,"100,000+",Well here it is Just a couple days after making the announcement Futures selftitled album has already arrived Laced with 17 tracks in total the follow up to last years Evol finds the FreeBandz Gang leader tackling production all by himself over,technology,0.3739890456199646
2017-02-16,"200,000+",To play on some tennis terminology Vernon Hills John Goehrke is hoping his blind date with Genie Bouchard turns into 20something love Bouchard made good on a Super Bowl bet with Goehrke a 20yearold University of Missouri marketing major taking,celebrity,0.4595332443714142
2017-02-16,"50,000+",US President Donald Trump said on Thursday he will issue a new executive order to replace his controversial directive suspending travel to the United States by citizens of seven mostly Muslim countries At a White House news conference on Thursday,travel,0.9153441786766052
2017-02-16,"50,000+",Zlatan Ibrahimovics first Manchester United hat trick saw off St Etienne as Jose Mourinhos men took control of this Europa League roundof32 tie The buildup to the Old Trafford encounter was dominated by Paul Pogbas meeting with his brother,sports,0.49268707633018494
2017-02-16,"20,000+",However partner Christine Marrone posted on Bass Facebook page Just want to make it clear that I will not be answering and who what where when why questions right now Nicole always kept her personal things private and I will do the same for her,tragedy,0.39425989985466003
2017-02-16,"50,000+",A new update for Pokemon Go is out now bringing some small qualityoflife changes to the game but not the new Generation 2 creatures yet Chief among them you can now easily access your different Poke Balls and berries right from the encounter,technology,0.4934731721878052
2017-02-16,"50,000+",Nightly polling on politics business and lifestyle topics provides the content to update the Rasmussen Reports web site many times each day If its in the news its in our polls Additionally the data drives a daily update newsletter and various,politics,0.9147104620933533
2017-02-16,"100,000+",Harry Potter and the HalfBlood Prince actress Scarlett Byrne appears in the first issue of Playboy to feature nudes since the magazine banned them a year ago and it appears someone has torn off her clothes Though no magic was used in this photo,celebrity,0.7968732714653015
2017-02-16,"20,000+",Fox News anchor Shepard Smith is under fire for criticizing Presidents Trumps treatment of CNN reporter Jim Acosta and his refusal to answer questions about his campaigns ties to Russia Its crazy what were watching every day Smith said after,politics,0.8854842185974121
2017-02-16,"200,000+",The Great Wall is poised to take a great fall creating the kind of mess not seen since Humpty Dumpty sat on a similar structure All the kings horses and all the kings men and there are a lot of them here wont be able to put this snore of a,tragedy,0.9078165292739868
2017-02-16,"50,000+",Overall 39 say they approve of how Trump is handling his job as president while 56 say they disapprove and 6 do not offer a view Job ratings for Trump are more negative than for other recent presidents at similar points in their first terms By,politics,0.5869102478027344
2017-02-16,"200,000+",But his manner is also likely to offend or alarm other voters and may do little to alleviate skepticism towards Trump among political elites in Washington Trump in fact predicted how his animated and unorthodox news conference will be interpreted in,politics,0.7163816094398499
2017-02-16,"20,000+",Con cantos de protesta y una pancarta en apoyo a los vendedores ambulantes alrededor de 50 personas participaron en el boicot Un Día Sin Inmigrantes en el área del parque McArthur Queremos decir a Trump que por favor nos deje trabajar no somos,politics,0.8388814330101013
2017-02-16,"50,000+",On Thursday TMZ Sports obtained and released the arrest tape of former NFL quarterback Vince Youngs 2016 DWI arrest that showed him growing frustrated with the policeman and refusing to do sobriety tests The video which also captured the,media and entertainment,0.7843274474143982
2017-02-17,"20,000+",People Are Finding Out Chris Sullivan Wears A Fat Suit In This Is Us And They Are Not Happy The cast is slowly starting to open up about the controversial costuming detail posted on Feb 17 2017 at 1102 am Alanna Bennett BuzzFeed News Reporter,media and entertainment,0.8877662420272827
2017-02-17,"20,000+",Did you watch it That rambling unfocused trainwreck of a President Trump news conferencehis first solo effort Didnt think it was that bad Dont take my word for it Latenight comic Stephen Colbert shows the reaction from Fox News Take a look,media and entertainment,0.8343093991279602
2017-02-17,"200,000+",Steele real name Jim Myers had been battling health problems for years including kidney failure He had been moved into hospice care shortly before his death Portraying a greentongued baldheaded wildman Steele was known for eating turnbuckles,tragedy,0.5562842488288879
2017-02-17,"50,000+",Sports Illustrated made its focus body diversity in the 2017 Swimsuit issue  and the models could not be happier Hunter McGrady who debuted in the issue as its curviest model ever was thrilled to see the magazine push for change Its about time,sports,0.9592873454093933
2017-02-17,"50,000+",If youre one of those people who believe the Earth is round congratulations Youre in the majority of the population who thinks so But Kyrie Irving cant relate with that line of thinking In a recent podcast appearance with teammates Channing Frye,science,0.6680124998092651
2017-02-17,"50,000+",It is very unfortunate and inappropriate that Ms Presley chose to file a onesided inaccurate version of the facts in the Family Law Courts publicly accessible files Lockwoods lawyer Jeff Sturman says in a statement to ET denying the allegations,celebrity,0.7323333024978638
2017-02-17,"100,000+",The superhero genre gets one of its alltime great entries as Hugh Jackman returns a final time to the role that made him a superstar in director James Mangolds Logan The supposed last chapter in the superhero Wolverines cinematic saga Logan,media and entertainment,0.7779616117477417
2017-02-17,"100,000+",Los Angeles and Orange counties will see an 80 percent chance of rain in the morning and 60 percent in the afternoon with a high temperature of 61 degrees The valleys and Inland Empire will likely about threequarters of an inch of rain on Saturday,environment,0.38149988651275635
2017-02-17,"50,000+",Michael Jordans No 12 jersey always had an air of mystery to it and that intrigue could drive demand for a recent release of a replica jersey Someone stole his usual No 23 jersey It still hasnt been found to this day said Mitchell  Ness,sports,0.636325478553772
2017-02-17,"200,000+",Western Conference head coach Steve Kerr of the Golden State Warriors has already publicly stated that he plans to play the four players from his own team together at some point in Sundays NBA AllStar Game Their chemistry along with the Wests,sports,0.882793664932251
2017-02-17,"20,000+",While the NBA AllStar game is the main attraction during the AllStar Weekend the slamdunk and threepoint shooting contests on Saturday night are two of the highlight events Over the years both have been eyecatching and while the dunk contest,sports,0.8260059952735901
2017-02-17,"50,000+",Saying the reservoir has receded enough to handle inflows from approaching storms operators at troubled Oroville Dam said Friday they would continue to dial back releases from its cracked main spillway in hopes of easing pressure on the Feather River,environment,0.5101328492164612
2017-02-17,"20,000+",Gen 2 has hit Pokémon GO and that means the indomitable reign of Dragonite may finally be at an end New Pokémon means a big shakeup to highend gym battles with toplevel challengers from the Gold and Silver era moving against stalwart defenders,media and entertainment,0.7724997997283936
2017-02-17,"50,000+",Jamal Murray and Buddy Hield each had moments when they caught the ball in the low post only to dribble right out to the corner turn and let fly a 3point shot Maybe not the most fundamental approach but the way they were scoring in the Rising,sports,0.5965583920478821
2017-02-17,"20,000+",Two sources close to the situation confirm Harward demanded his own team and the White House resisted Specifically Mr Trump told Deputy National Security Adviser K T McFarland that she could retain her post even after the ouster of National,military,0.5133458375930786
2017-02-17,"50,000+",WASHINGTON  The Senate confirmed Scott Pruitt on Friday to run the Environmental Protection Agency putting a seasoned legal opponent of the agency at the helm of President Trumps efforts to dismantle major regulations on climate change and clean,environment,0.9790894389152527
2017-02-17,"100,000+",Its been over a decade since the tragic death of wellloved wildlife expert Steve Irwin but his legacy is living on through his children The late Australian stars son Robert Clarence stopped by The Tonight Show Thursday to talk about his famous dad,tragedy,0.8655306696891785
2017-02-17,"20,000+",On Thursday night Daily Show host Trevor Noah broke down Donald Trumps extraordinary 77minute solo press conference focusing onin his wordssome of the moments where Trump actually completed a thought One of those moments regarded his,media and entertainment,0.9089385867118835
2017-02-17,"20,000+",Win Butler aseguró que Arcade Fire visitará Sudamérica durante este año Win Butler voz de Arcade Fire aseguró que la banda llegará a Sudamérica este año Detalles por acá 17022017 17022017,travel,0.9482248425483704
2017-02-17,"20,000+",The continent dubbed Zealandia also includes New Caledonia and other islands and territories in that section of the southwest Pacific Ocean according to a paper published this week by the Geological Society of America Its about twothirds the size,science,0.6482560634613037
2017-02-18,"50,000+",Boxing in his hometown after a tumultuous year of legal and personal troubles Adrien The Problem Broner fought to a split decision over Adrian Granados in a 10round welterweight bout Saturday night at Xavier Universitys Cintas Center Broner 332,sports,0.5945685505867004
2017-02-18,"20,000+",Earlier Saturday Bellator was forced to cancel its original heavyweight headliner between Fedor Emelianenko and Matt Mitrione after the latter was declared unfit to fight due to kidney stones As a result a lightweight comain event featuring,sports,0.38302019238471985
2017-02-18,"100,000+",It was 10 years ago when Britney Spears stormed into a Los Angeles hair salon and shaved her head The event rocked pop culture and frankly the world If you remember Spears life was much different in 2007 than it is today Back then the pop star,celebrity,0.9296230673789978
2017-02-18,"50,000+",Brandon Armstrong a former NBA player who impersonates current ones on YouTube finished with 16 points and 15 rebounds in the 2017 NBA Celebrity AllStar Game as he and Win Butler of Arcade Fire 22 points and 11 boards led the East to a dominant,celebrity,0.8569265604019165
2017-02-18,"50,000+",NEW ORLEANS  Craig Sager the former Turner Sports sideline reporter whose colorful interviews were a staple of NBA broadcasts for decades and Harvey Araton a longtime staff writer and columnist for The New York Times were honored on Saturday,media and entertainment,0.8728598952293396
2017-02-18,"50,000+",Los Angeles Clippers center DeAndre Jordan got the NBA Slam Dunk Contest off to a hot start as he jumped over a DJ booth complete with DJ DJ Khaled on Saturday in New Orleans By Michael Duarte,sports,0.6996750235557556
2017-02-18,"50,000+",Donald Glover will take on the role of adult Simba and James Earl Jones will play Simbas proud father Mufasa in Disneys liveaction The Lion King Director Jon Favreau announced the casting of the two stars on Friday evening Jones reprises the role,media and entertainment,0.2741515338420868
2017-02-18,"500,000+",Indiana Pacers forward Glenn Robinson III rode two perfect dunks to a victory in the 2017 NBA Slam Dunk Contest defeating Derrick Jones Jr of the Phoenix Suns in the final After Jones was awarded a 50 for his second dunk of the final giving him a,sports,0.657036542892456
2017-02-18,"50,000+",Against all odds nonleague Lincoln City are through to the FA Cup quarterfinals The run is no small feat Its the first time a nonleague side has made the quarterfinals since Queens Park Rangers did it all the way back in 1914 It all started in,sports,0.8702187538146973
2017-02-18,"50,000+",The fierce grappler was honored with the Frank Gotch Award by the National Wrestling Hall of Fame in 2009 He was also selected for the Wrestling Observer Newsletter Hall of Fame in 2015 Koloffs death marked the second highprofile loss for the,tragedy,0.9004353880882263
2017-02-18,"50,000+",Murray secured MVP honors in the game as his sensational February continues He is averaging 123 points 27 rebounds and 14 assists in nine games in February taking advantage of the injury to Emmanuel Mudiay back When Mudiay is healthy then,sports,0.515407145023346
2017-02-18,"20,000+",The outspoken exmember of the church appeared on Bill Mahers Real Time on Friday where the two discussed the direction Scientology was headed and how its biggest name could singlehandedly end the cult We are required to study two and a half,religion,0.6772943139076233
2017-02-18,"20,000+",Mark Cuban the Dallas Mavericks owner arguing a call during a game against the Cleveland Cavaliers in January Credit Brandon WadeAssociated Press If there is a wild outthere script to becoming a billionaire Mark Cuban could lay claim to,sports,0.8279529809951782
2017-02-18,"200,000+",NEW YORK  While conservative provocateur Milo Yiannopoulos insulted comics Lena Dunham Leslie Jones Amy Schumer and Sarah Silverman his appearance on HBOs Real Time with Bill Maher was relatively tame  at least until the television,media and entertainment,0.8129944801330566
2017-02-18,"100,000+",Sunoco rookie Daniel Suarez was added to the field after Carl Edwards unexpectedly stepped away from NASCAR racing in early January Because Joe Gibbs Racings preparation of Edwards cars was at an advanced stage when Edwards announced his,sports,0.4346529245376587
2017-02-18,"100,000+",DALLAS  Norma McCorvey whose legal challenge under the pseudonym Jane Roe led to the US Supreme Courts landmark decision that legalized abortion but who later became an outspoken opponent of the procedure died Saturday She was 69,history,0.7957533001899719
2017-02-18,"100,000+",Poised on the brink of ushering in a new era NASAs historic launch pad in Florida will need to wait another day for its milestone At the last minute the private space company SpaceX scrubbed its Saturday launch which would have marked the first,history,0.8048615455627441
2017-02-18,"50,000+",18 UPI  Season 2 of Animal Kingdom is to begin on TNT on May 30 The show about a Southern California crime family stars Ellen Barkin Scott Speedman Shawn Hatosy Ben Robson Jake Weary Finn Cole Molly Gordon and Carolina Guerra,media and entertainment,0.9509847164154053
2017-02-18,"50,000+",But Saturdays rally was different Trump pulled up in Air Force One not his private plane stepping off the plane with first lady Melania Trump as his crowd roared and the speakers blared the theme song from the 1997 Harrison Ford movie Air Force One,politics,0.8447588682174683
2017-02-18,"20,000+",No 10 North Carolina had little difficulty cruising by No 14 Virginia 6541 in Saturday ACC primetime action Justin Jackson scored 18 of his gamehigh 20 points in the first half as UNC quickly built an insurmountable lead helped by UVAs shooting woes,sports,0.5982409715652466
2017-02-19,"20,000+",Kyrie Irving scores 20 points again in the second round to force a third round against Eric Gordon Play 2017 JBL ThreePoint Contest Kyrie Irving Round 2 2017 JBL ThreePoint Contest Kyrie Irving Round 2 Kyrie Irving scores 20 points again in,sports,0.914370059967041
2017-02-19,"100,000+",Welcome to Monterey Calif where the only thing bigger than the houses are the rivalries between the moms at the elementary school at the center of Big Little lies HBOs sexy adaptation of Liane Moriartys bestselling 2014 novel In Sunday nights,media and entertainment,0.8524942994117737
2017-02-19,"50,000+",As with so many episode of Billions the Showtime dramas season 2 premiere begins with a song This one is Harry Nilssons Jump Into The Fire pulled from his brilliant and appropriately titled 1971 record Nilsson Schmilsson The refrain that rings,tragedy,0.8415994644165039
2017-02-19,"50,000+",As my rave review last week made abundantly clear Im totally on board with Robert and Michelle Kings Good Wife sequel which debuted Sunday on both CBS network and CBS All Access And based on the early poll results emerging from the nether,media and entertainment,0.8832455277442932
2017-02-19,"50,000+",Dewan Tatum the 36yearold actress and dancer wore a strappy red bikini while her 36yearold husband opted for plain black trunks After going for a dip in the ocean Tatum chased his fit wife around the beach trying to pick her up and throw her,celebrity,0.7288042902946472
2017-02-19,"20,000+",The Daytona 500 is an annual institution that marks the official beginning of the NASCAR Cup Series and the unofficial start of spring In the eyes of many drivers this is the biggest and most important race For many fans there is no greater This,sports,0.8819466233253479
2017-02-19,"200,000+",During Sundays NBA AllStar Game every participant was given at least 12 minutes of playing time except for DeMarcus Cousins who got off the bench for a mere 227 ESPN reported during that was the least amount of playing time doled out during the,sports,0.6798195838928223
2017-02-19,"20,000+",Abnormal weather in the Los Angeles area forced some players in the Genesis Open field at Riviera Country Club to play 36 holes Sunday but no one could touch leader Dustin Johnson all day long Johnson the 2016 US Open champ shot a phenomenal,sports,0.735315203666687
2017-02-19,"50,000+",Barcelona got away with one here They were matched for the most part by Leganes who will be so disappointed that they havent come away with something to show for their efforts Lucho will come under even more pressure after this performance,sports,0.6587567329406738
2017-02-19,"50,000+",February 19 2017 1102pm EST February 19 2017 1036pm EST The Greek Freak has no regard for a twotime defending NBA MVP GiannisAntetokounmpo021917GettyFTRjpg Giannis Antetokounmpo Getty Images,sports,0.9492641687393188
2017-02-19,"50,000+",One lucky Powerball player in the state is waking up Sunday as the latest milliondollar lottery winner There was no jackpot winner in Saturdays Powerball drawing but one ticket sold in Maryland matched the five regular numbers  just shy of the,history,0.32582250237464905
2017-02-19,"100,000+",In this Wednesday Feb 15 2017 photo Nareg Fradjian of Pasadena Calif poses at a Los Angeles ceremony where he became a US citizen He said that while most people like Presidents Day for the sales Its AP PhotoAmanda Lee Myers More,history,0.4149702191352844
2017-02-19,"20,000+",The San Antonio and South Texas area is expected to see rain and possible heavy storms late Sunday afternoon into early Monday morning The National Weather Service reported that 1 to 2 inches of rain is likely across the area Some parts of the area,environment,0.586808443069458
2017-02-19,"20,000+",That said our Selena sources say shes fed up with everyone on social media trying to define her by the guy shes dating Shes proud of her accomplishments as a singer and thinks every time she hooks up with someone people ignore her as an artist a,celebrity,0.6985865235328674
2017-02-19,"200,000+",Sweden  they took in large numbers Trump continued Saturday Theyre having problems like they never thought possible You look at whats happening in Brussels You look at whats happening all over the world Take a look at Nice Take a look at,crime,0.841738224029541
2017-02-19,"100,000+",The Good Fights series premiere may have introduced a handful of great new characters but it was mainly about reuniting with Diane That changes in First Week which finds the show turning its attention to Maia as she takes on her first case at,crime,0.5348230004310608
2017-02-19,"20,000+",If recent trends persist the team that doesnt like to talk can look back on the time it chattered like teenagers carrying on about the latest photosharing app as the moment that changed the trajectory of its season UCLA had just been throttled by,media and entertainment,0.4336439073085785
2017-02-19,"20,000+",The Guardians of the Galaxy star who never revealed that she was expecting announced the news Sunday on Instagram Marco and I are elated to share the news of the the birth of our son Zen she wrote in a caption We couldnt feel more blessed,celebrity,0.7961134910583496
2017-02-20,"20,000+",In those opening exchanges Arsenals players were secondguessing the bounce taking two touches where one would ordinarily suffice Nacho Monreal and Alex Iwobi were particularly troubled But that wet pitch would eventually do Sutton as much harm,sports,0.4878597855567932
2017-02-20,"100,000+",Tonights fantastic episode of Bates Motel builds perfectly on the climax of season four capturing the deepening emotional rupture that allows Norman Bates Freddie Highmore to live with his dead mother Norma Vera Farmiga The two leads have,tragedy,0.8486142158508301
2017-02-20,"200,000+",Brenda Buttner host of Fox News Channels Bulls and Bears has passed away at age 55 after a battle with cancer Based in New York she joined the network in 2000 after hosting CNBCs The Money Club and serving as the networks Washington,tragedy,0.9509837031364441
2017-02-20,"100,000+",David Cassidys tragic family history of dementia has always haunted him and now its here The former star of TVs The Partridge Family said Monday he is battling the memorydestroying brain disorder Cassidys representative JoAnn Geffen,tragedy,0.9671822786331177
2017-02-20,"50,000+",Bob Snyder Cohascos vice president said to the Journal News What makes the letter historically significant is that Washington started life as a slave owner in his early teens and by about this time he began to realize that he had a conflict an,history,0.9750692248344421
2017-02-20,"100,000+",H R McMaster as his new national security adviser on Monday picking a widely respected military strategist known for challenging conventional thinking and helping to turn around the Iraq war in its darkest days Mr Trump made the announcement at,military,0.9546197056770325
2017-02-20,"100,000+",Things are finally starting to warm up for me in Sonys new PS4 openworld action game Horizon Zero Dawn After a long tedious introduction to the games postapocalyptic world which saw protagonist Aloy grow from a girl to a young woman through an,media and entertainment,0.7978556752204895
2017-02-20,"50,000+",The New Orleans Pelicans and Sacramento Kings started the NBAs trade deadline season with a monster of a blockbuster trade Whats next Whos next Youre going to hear a lot about Chicago Bulls AllStar Jimmy Butler going to the Boston Celtics who,sports,0.9426353573799133
2017-02-20,"50,000+",Kevin Olsen the star quarterback at UNC Charlotte and younger brother of Carolina Panther Greg Olsen is out of jail after posting bail of more than 100000 after being charged with rape Police said the attack happened early Sunday at an offcampus,crime,0.759552538394928
2017-02-20,"50,000+",Malaysia and North Korea are wrangling over whether a man who died at the Kuala Lumpur airport last week is indeed Kim Jong Nam the estranged halfbrother of North Korean leader Kim Jong Un Among the many countries trying to figure out what to,tragedy,0.7841187119483948
2017-02-20,"100,000+",Today Kurt Cobain would have celebrated his 50th birthday The Nirvana singer guitarist and songwriter died from a selfinflicted gunshot wound in April of 1994 at the age of 27 During his lifetime Cobain spearheaded an international phenomenon,tragedy,0.8152930736541748
2017-02-20,"100,000+",Lisa Rinna is getting down to basics  bare basics On Sunday The Real Housewives of Beverly Hills star celebrated Playboys reversal of its decision to discontinue nude pictorials by posting her own skinflashing selfie Rinna captioned the photo,media and entertainment,0.39573782682418823
2017-02-20,"500,000+",Milo Yiannopoulos book Dangerous was canceled abruptly Monday after Republican conservatives released clips of videoswithaudio in which he seemed to condone sex between men and boys In a terse statement released Monday afternoon the,politics,0.7673481702804565
2017-02-20,"50,000+",DeMarcus Cousins was just one man among many surrounded by the greatest players in the NBA He had played just 2½ minutes and scored three points during a game in which the other AllStars combined to score 371 If it was a normal postgame,sports,0.4505084753036499
2017-02-20,"100,000+",If theres a lesson of the last halfdecade of NBA trades its this When theres a rangy or athletic wing that has even a 10 percent chance of being decent try to grab that player as a throwin to a larger deal Think about how teams landed Crowder,sports,0.7135335803031921
2017-02-20,"20,000+",The CBS news program 60 Minutes put the spotlight on Ilion Sunday evening with a Leslie Stahl segment that blames a faulty trigger on the Remington 700 rifle with multiple deaths and injuries A Federal Judge in Missouri heard arguments last week,tragedy,0.8934386968612671
2017-02-20,"50,000+",Shaquille ONeal has a unique perspective on the rift between Kevin Durant and Russell Westbrook because he once went through a similar situation himself He joined FOX Sports for a oneonone interview at AllStar Weekend courtesy of his partnership,sports,0.8460605144500732
2017-02-20,"100,000+",Travis Browne was still on the mat at Scotiabank Centre in Halifax Nova Scotia on Sunday night trying to clear the cobwebs The man who put him there Derrick Lewis was on the mic searching for Brownes famous girlfriend former UFC womens,celebrity,0.7516062259674072
2017-02-20,"50,000+",After a HUGE deal went down to sent DeMarcus Cousins to the Pelicans the anticipated buyout of Tyreke Evans could alert the Cleveland Cavaliers Last night at about 1145 when many Eastern Time folk had already went to bed the biggest trade of the,sports,0.873629093170166
2017-02-20,"20,000+",UNITED NATIONS  Vitaly I Churkin the Russian ambassador to the United Nations who represented his country through times of domestic tumult and rising tensions with the West died on Monday morning while at work in Manhattan He would have,tragedy,0.9418805837631226
2017-02-21,"50,000+",Look on the bright side At least Democrats have begun checking the Constitution first before coming up with schemes to remove a duly elected president from office Last Friday Rep Jackie Speier DCA suggested that Congress could remove Donald,history,0.6371598839759827
2017-02-21,"20,000+",Alden Ehrenreich will play Han in the yettobetitled movie which also stars Donald Glover as Lando Calrissian and Emilia Clarke The cast also includes Woody Harrelson Thandie Newton Phoebe WallerBridge and Joonas Suotamo as Chewbacca,media and entertainment,0.35371068120002747
2017-02-21,"50,000+",Nick Viall isnt the only Bachelor Nation alum who can stage a surprise return as Andi Dorfman the former Bachelorette who turned Nicks proposal down in season 10 showed up at Nicks hotel room door on The Bachelors Feb 20 episode simply saying,environment,0.4332592785358429
2017-02-21,"50,000+",AUBURN HILLS MI  NOVEMBER 21 Andre Drummond 0 of the Detroit Pistons reacts to missing two free throws with 46 seconds left down by two points to the Houston Rockets at the Palace of Auburn Hills on November 21 2016 in Auburn Hills Michigan,sports,0.8713153004646301
